# time	x	y	vx	vy	stress_xx	strain_xx
0.9515493323	0.1408213281	0.1371077602	0.0006890206	-0.0001930989	-1414.0402886764	0.0546311761
0.9523659624	0.1408218900	0.1371076029	0.0006880883	-0.0001925973	-1414.0108831831	0.0546630117
0.9531825618	0.1408224512	0.1371074461	0.0006871572	-0.0001920945	-1413.9814422683	0.0546948351
0.9539991304	0.1408230115	0.1371072896	0.0006862274	-0.0001915905	-1413.9519659781	0.0547266462
0.9548156683	0.1408235711	0.1371071336	0.0006852987	-0.0001910854	-1413.9224543566	0.0547584452
0.9556321755	0.1408241299	0.1371069780	0.0006843712	-0.0001905791	-1413.8929074464	0.0547902320
0.9564486520	0.1408246879	0.1371068228	0.0006834448	-0.0001900716	-1413.8633252881	0.0548220066
0.9572650978	0.1408252452	0.1371066680	0.0006825197	-0.0001895630	-1413.8337079205	0.0548537690
0.9580815128	0.1408258016	0.1371065137	0.0006815957	-0.0001890532	-1413.8040553811	0.0548855192
0.9588978972	0.1408263573	0.1371063598	0.0006806729	-0.0001885422	-1413.7743677053	0.0549172572
0.9597142509	0.1408269122	0.1371062063	0.0006797512	-0.0001880301	-1413.7446449274	0.0549489831
0.9605305739	0.1408274664	0.1371060532	0.0006788307	-0.0001875168	-1413.7148870798	0.0549806967
0.9613468662	0.1408280197	0.1371059005	0.0006779114	-0.0001870024	-1413.6850941937	0.0550123983
0.9621631279	0.1408285724	0.1371057483	0.0006769932	-0.0001864869	-1413.6552662987	0.0550440876
0.9629793589	0.1408291242	0.1371055965	0.0006760761	-0.0001859703	-1413.6254034234	0.0550757648
0.9637955592	0.1408296753	0.1371054452	0.0006751602	-0.0001854525	-1413.5955055948	0.0551074298
0.9646117289	0.1408302256	0.1371052942	0.0006742453	-0.0001849337	-1413.5655728389	0.0551390827
0.9654278679	0.1408307751	0.1371051437	0.0006733316	-0.0001844138	-1413.5356051806	0.0551707234
0.9662439763	0.1408313239	0.1371049936	0.0006724190	-0.0001838928	-1413.5056026435	0.0552023520
0.9670600541	0.1408318719	0.1371048440	0.0006715076	-0.0001833708	-1413.4755652505	0.0552339684
0.9678761012	0.1408324191	0.1371046948	0.0006705972	-0.0001828478	-1413.4454930233	0.0552655727
0.9686921178	0.1408329656	0.1371045460	0.0006696878	-0.0001823237	-1413.4153859830	0.0552971649
0.9695081037	0.1408335113	0.1371043977	0.0006687796	-0.0001817987	-1413.3852441495	0.0553287449
0.9703240590	0.1408340562	0.1371042497	0.0006678725	-0.0001812726	-1413.3550675422	0.0553603128
0.9711399837	0.1408346004	0.1371041023	0.0006669664	-0.0001807456	-1413.3248561798	0.0553918686
0.9719558779	0.1408351439	0.1371039552	0.0006660614	-0.0001802177	-1413.2946100802	0.0554234122
0.9727717414	0.1408356865	0.1371038086	0.0006651574	-0.0001796888	-1413.2643292609	0.0554549437
0.9735875744	0.1408362285	0.1371036625	0.0006642545	-0.0001791590	-1413.2340137385	0.0554864631
0.9744033768	0.1408367696	0.1371035167	0.0006633526	-0.0001786284	-1413.2036635295	0.0555179704
0.9752191486	0.1408373100	0.1371033715	0.0006624518	-0.0001780969	-1413.1732786496	0.0555494656
0.9760348899	0.1408378497	0.1371032266	0.0006615520	-0.0001775645	-1413.1428591144	0.0555809487
0.9768506006	0.1408383886	0.1371030822	0.0006606532	-0.0001770312	-1413.1124049388	0.0556124196
0.9776662808	0.1408389267	0.1371029382	0.0006597554	-0.0001764972	-1413.0819161376	0.0556438785
0.9784819304	0.1408394641	0.1371027947	0.0006588586	-0.0001759624	-1413.0513927253	0.0556753252
0.9792975496	0.1408400008	0.1371026516	0.0006579629	-0.0001754268	-1413.0208347160	0.0557067599
0.9801131381	0.1408405367	0.1371025090	0.0006570681	-0.0001748904	-1412.9902421236	0.0557381825
0.9809286962	0.1408410718	0.1371023668	0.0006561743	-0.0001743533	-1412.9596149621	0.0557695930
0.9817442238	0.1408416062	0.1371022250	0.0006552815	-0.0001738155	-1412.9289532449	0.0558009914
0.9825597208	0.1408421399	0.1371020837	0.0006543897	-0.0001732769	-1412.8982569857	0.0558323777
0.9833751874	0.1408426728	0.1371019429	0.0006534989	-0.0001727377	-1412.8675261978	0.0558637520
0.9841906234	0.1408432050	0.1371018025	0.0006526090	-0.0001721978	-1412.8367608946	0.0558951141
0.9850060290	0.1408437364	0.1371016625	0.0006517201	-0.0001716573	-1412.8059610894	0.0559264642
0.9858214041	0.1408442670	0.1371015230	0.0006508321	-0.0001711162	-1412.7751267955	0.0559578023
0.9866367487	0.1408447970	0.1371013839	0.0006499451	-0.0001705744	-1412.7442580262	0.0559891282
0.9874520628	0.1408453262	0.1371012453	0.0006490590	-0.0001700320	-1412.7133547950	0.0560204421
0.9882673465	0.1408458546	0.1371011071	0.0006481739	-0.0001694891	-1412.6824171152	0.0560517440
0.9890825998	0.1408463823	0.1371009693	0.0006472896	-0.0001689456	-1412.6514450003	0.0560830337
0.9898978226	0.1408469093	0.1371008321	0.0006464063	-0.0001684016	-1412.6204384638	0.0561143115
0.9907130149	0.1408474355	0.1371006952	0.0006455240	-0.0001678570	-1412.5893975196	0.0561455771
0.9915281768	0.1408479610	0.1371005588	0.0006446425	-0.0001673120	-1412.5583221815	0.0561768308
0.9923433083	0.1408484857	0.1371004229	0.0006437619	-0.0001667664	-1412.5272124633	0.0562080724
0.9931584094	0.1408490098	0.1371002874	0.0006428822	-0.0001662204	-1412.4960683793	0.0562393019
0.9939734801	0.1408495330	0.1371001524	0.0006420034	-0.0001656739	-1412.4648899439	0.0562705194
0.9947885203	0.1408500556	0.1371000178	0.0006411255	-0.0001651270	-1412.4336771714	0.0563017249
0.9956035302	0.1408505774	0.1370998837	0.0006402485	-0.0001645797	-1412.4024300767	0.0563329183
0.9964185096	0.1408510985	0.1370997500	0.0006393724	-0.0001640319	-1412.3711486746	0.0563640997
0.9972334587	0.1408516188	0.1370996167	0.0006384971	-0.0001634838	-1412.3398329804	0.0563952691
0.9980483774	0.1408521384	0.1370994840	0.0006376227	-0.0001629353	-1412.3084830094	0.0564264264
0.9988632657	0.1408526573	0.1370993516	0.0006367491	-0.0001623864	-1412.2770987773	0.0564575718
0.9996781236	0.1408531754	0.1370992198	0.0006358764	-0.0001618372	-1412.2456803000	0.0564887051
1.0000000000	0.1408535445	0.1370991102	0.0011464260	-0.0003402394	-1412.2329421592	0.0565012272
