# time	x_num	v_num	x_ana	v_ana
3.9423076923	12.2475446816	-0.0539213223	12.2474807467	-0.0545301168
3.9615384615	12.2465017429	-0.0544311227	12.2464271526	-0.0550423309
3.9807692308	12.2454491214	-0.0549326793	12.2453637855	-0.0555465090
4.0000000000	12.2443869691	-0.0554259684	12.2442908004	-0.0560425774
4.0192307692	12.2433154387	-0.0559109711	12.2432083542	-0.0565304637
4.0384615385	12.2422346841	-0.0563876728	12.2421166047	-0.0570100966
4.0576923077	12.2411448598	-0.0568560628	12.2410157115	-0.0574814062
4.0769230769	12.2400461212	-0.0573161338	12.2399058352	-0.0579443236
4.0961538462	12.2389386246	-0.0577678816	12.2387871379	-0.0583987811
4.1153846154	12.2378225270	-0.0582113042	12.2376597829	-0.0588447126
4.1346153846	12.2366979863	-0.0586464016	12.2365239348	-0.0592820529
4.1538461538	12.2355651612	-0.0590731751	12.2353797594	-0.0597107380
4.1730769231	12.2344242112	-0.0594916267	12.2342274238	-0.0601307055
4.1923076923	12.2332752965	-0.0599017587	12.2330670962	-0.0605418940
4.2115384615	12.2321185782	-0.0603035733	12.2318989461	-0.0609442435
4.2307692308	12.2309542183	-0.0606970716	12.2307231439	-0.0613376953
4.2500000000	12.2297823794	-0.0610822534	12.2295398614	-0.0617221918
4.2692307692	12.2286032252	-0.0614591168	12.2283492712	-0.0620976771
4.2884615385	12.2274169200	-0.0618276577	12.2271515473	-0.0624640961
4.3076923077	12.2262236292	-0.0621878690	12.2259468645	-0.0628213955
4.3269230769	12.2250235188	-0.0625397408	12.2247353986	-0.0631695231
4.3461538462	12.2238167561	-0.0628832595	12.2235173265	-0.0635084281
4.3653846154	12.2226035089	-0.0632184077	12.2222928262	-0.0638380609
4.3846153846	12.2213839462	-0.0635451642	12.2210620762	-0.0641583735
4.4038461538	12.2201582378	-0.0638635032	12.2198252565	-0.0644693191
4.4230769231	12.2189265547	-0.0641733946	12.2185825474	-0.0647708522
4.4423076923	12.2176890687	-0.0644748036	12.2173341304	-0.0650629289
4.4615384615	12.2164459525	-0.0647676909	12.2160801879	-0.0653455066
4.4807692308	12.2151973801	-0.0650520122	12.2148209029	-0.0656185439
4.5000000000	12.2139435263	-0.0653277187	12.2135564592	-0.0658820010
4.5192307692	12.2126845669	-0.0655947571	12.2122870414	-0.0661358395
4.5384615385	12.2114206790	-0.0658530694	12.2110128350	-0.0663800222
4.5576923077	12.2101520405	-0.0661025934	12.2097340258	-0.0666145136
4.5769230769	12.2088788304	-0.0663432629	12.2084508006	-0.0668392794
4.5961538462	12.2076012287	-0.0665750080	12.2071633468	-0.0670542867
4.6153846154	12.2063194164	-0.0667977550	12.2058718523	-0.0672595043
4.6346153846	12.2050335757	-0.0670114275	12.2045765058	-0.0674549020
4.6538461538	12.2037438895	-0.0672159461	12.2032774962	-0.0676404515
4.6730769231	12.2024505419	-0.0674112294	12.2019750132	-0.0678161256
4.6923076923	12.2011537179	-0.0675971939	12.2006692471	-0.0679818986
4.7115384615	12.1998536034	-0.0677737552	12.1993603884	-0.0681377464
4.7307692308	12.1985503852	-0.0679408276	12.1980486283	-0.0682836462
4.7500000000	12.1972442509	-0.0680983256	12.1967341583	-0.0684195767
4.7692307692	12.1959353889	-0.0682461636	12.1954171702	-0.0685455181
4.7884615385	12.1946239887	-0.0683842570	12.1940978563	-0.0686614519
4.8076923077	12.1933102401	-0.0685125225	12.1927764094	-0.0687673613
4.8269230769	12.1919943338	-0.0686308788	12.1914530222	-0.0688632308
4.8461538462	12.1906764611	-0.0687392469	12.1901278880	-0.0689490463
4.8653846154	12.1893568140	-0.0688375507	12.1888012003	-0.0690247954
4.8846153846	12.1880355849	-0.0689257177	12.1874731528	-0.0690904670
4.9038461538	12.1867129666	-0.0690036793	12.1861439393	-0.0691460515
4.9230769231	12.1853891525	-0.0690713713	12.1848137540	-0.0691915409
4.9423076923	12.1840643363	-0.0691287341	12.1834827910	-0.0692269283
4.9615384615	12.1827387119	-0.0691757136	12.1821512446	-0.0692522088
4.9807692308	12.1814124736	-0.0692122611	12.1808193093	-0.0692673785
5.0000000000	12.1800858157	-0.0692383336	12.1794871795	-0.0692724354
5.0192307692	12.1787589328	-0.0692538945	12.1781550497	-0.0692673785
5.0384615385	12.1774320194	-0.0692589132	12.1768231144	-0.0692522088
5.0576923077	12.1761052701	-0.0692533659	12.1754915680	-0.0692269283
5.0769230769	12.1747788794	-0.0692372351	12.1741606050	-0.0691915409
5.0961538462	12.1734530416	-0.0692105104	12.1728304197	-0.0691460515
5.1153846154	12.1721279510	-0.0691731876	12.1715012062	-0.0690904670
5.1346153846	12.1708038017	-0.0691252695	12.1701731587	-0.0690247954
5.1538461538	12.1694807872	-0.0690667654	12.1688464710	-0.0689490463
5.1730769231	12.1681591012	-0.0689976910	12.1675213368	-0.0688632308
5.1923076923	12.1668389365	-0.0689180684	12.1661979496	-0.0687673613
5.2115384615	12.1655204860	-0.0688279257	12.1648765026	-0.0686614519
5.2307692308	12.1642039419	-0.0687272967	12.1635571888	-0.0685455181
5.2500000000	12.1628894958	-0.0686162209	12.1622402007	-0.0684195767
5.2692307692	12.1615773392	-0.0684947426	12.1609257306	-0.0682836462
5.2884615385	12.1602676628	-0.0683629114	12.1596139705	-0.0681377464
5.3076923077	12.1589606567	-0.0682207808	12.1583051119	-0.0679818986
5.3269230769	12.1576565107	-0.0680684085	12.1569993457	-0.0678161256
5.3461538462	12.1563554138	-0.0679058556	12.1556968628	-0.0676404515
5.3653846154	12.1550575544	-0.0677331864	12.1543978532	-0.0674549020
5.3846153846	12.1537631204	-0.0675504677	12.1531025066	-0.0672595043
5.4038461538	12.1524722991	-0.0673577682	12.1518110122	-0.0670542867
5.4230769231	12.1511852771	-0.0671551584	12.1505235584	-0.0668392794
5.4423076923	12.1499022403	-0.0669427101	12.1492403332	-0.0666145136
5.4615384615	12.1486233743	-0.0667204955	12.1479615240	-0.0663800222
5.4807692308	12.1473488636	-0.0664885869	12.1466873175	-0.0661358395
5.5000000000	12.1460788925	-0.0662470569	12.1454178998	-0.0658820010
5.5192307692	12.1448136444	-0.0659959768	12.1441534561	-0.0656185439
5.5384615385	12.1435533023	-0.0657354173	12.1428941710	-0.0653455066
5.5576923077	12.1422980485	-0.0654654475	12.1416402285	-0.0650629289
5.5769230769	12.1410480646	-0.0651861349	12.1403918116	-0.0647708522
5.5961538462	12.1398035319	-0.0648975448	12.1391491025	-0.0644693191
5.6153846154	12.1385646307	-0.0645997403	12.1379122827	-0.0641583735
5.6346153846	12.1373315410	-0.0642927819	12.1366815328	-0.0638380609
5.6538461538	12.1361044422	-0.0639767276	12.1354570324	-0.0635084281
5.6730769231	12.1348835130	-0.0636516323	12.1342389604	-0.0631695231
5.6923076923	12.1336689315	-0.0633175484	12.1330274945	-0.0628213955
5.7115384615	12.1324608754	-0.0629745249	12.1318228117	-0.0624640961
5.7307692308	12.1312595216	-0.0626226083	12.1306250877	-0.0620976771
5.7500000000	12.1300650465	-0.0622618419	12.1294344976	-0.0617221918
5.7692307692	12.1288776258	-0.0618922664	12.1282512151	-0.0613376953
5.7884615385	12.1276974348	-0.0615139198	12.1270754129	-0.0609442435
5.8076923077	12.1265246477	-0.0611268377	12.1259072627	-0.0605418940
5.8269230769	12.1253594386	-0.0607310534	12.1247469352	-0.0601307055
5.8461538462	12.1242019804	-0.0603265984	12.1235945996	-0.0597107380
5.8653846154	12.1230524455	-0.0599135022	12.1224504242	-0.0592820529
5.8846153846	12.1219110056	-0.0594917933	12.1213145761	-0.0588447126
5.9038461538	12.1207778315	-0.0590614990	12.1201872211	-0.0583987811
5.9230769231	12.1196530932	-0.0586226459	12.1190685238	-0.0579443236
5.9423076923	12.1185369598	-0.0581752607	12.1179586475	-0.0574814062
5.9615384615	12.1174295995	-0.0577193699	12.1168577543	-0.0570100966
5.9807692308	12.1163311794	-0.0572550008	12.1157660048	-0.0565304637
6.0000000000	12.1152418659	-0.0567821816	12.1146835586	-0.0560425774
6.0192307692	12.1141618239	-0.0563009420	12.1136105735	-0.0555465090
6.0384615385	12.1130912175	-0.0558113136	12.1125472063	-0.0550423309
6.0576923077	12.1120302094	-0.0553133301	12.1114936123	-0.0545301168
6.0769230769	12.1109789611	-0.0548070281	12.1104499452	-0.0540099413
6.0961538462	12.1099376328	-0.0542924470	12.1094163574	-0.0534818804
6.1153846154	12.1089063833	-0.0537696297	12.1083929998	-0.0529460113
6.1346153846	12.1078853699	-0.0532386230	12.1073800219	-0.0524024122
6.1538461538	12.1068747485	-0.0526994775	12.1063775715	-0.0518511624
6.1730769231	12.1058746733	-0.0521522481	12.1053857950	-0.0512923424
6.1923076923	12.1048852968	-0.0515969945	12.1044048371	-0.0507260339
6.2115384615	12.1039067699	-0.0510337811	12.1034348411	-0.0501523194
6.2307692308	12.1029392418	-0.0504626769	12.1024759487	-0.0495712827
6.2500000000	12.1019828597	-0.0498837562	12.1015282997	-0.0489830088
6.2692307692	12.1010377690	-0.0492970985	12.1005920326	-0.0483875834
6.2884615385	12.1001041130	-0.0487027881	12.0996672841	-0.0477850935
6.3076923077	12.0991820333	-0.0481009148	12.0987541892	-0.0471756271
6.3269230769	12.0982716691	-0.0474915731	12.0978528811	-0.0465592730
6.3461538462	12.0973731579	-0.0468748627	12.0969634915	-0.0459361215
6.3653846154	12.0964866346	-0.0462508881	12.0960861502	-0.0453062633
6.3846153846	12.0956122323	-0.0456197583	12.0952209853	-0.0446697905
6.4038461538	12.0947500816	-0.0449815868	12.0943681231	-0.0440267960
6.4230769231	12.0939003112	-0.0443364911	12.0935276882	-0.0433773736
6.4423076923	12.0930630472	-0.0436845928	12.0926998032	-0.0427216182
6.4615384615	12.0922384135	-0.0430260167	12.0918845890	-0.0420596256
6.4807692308	12.0914265318	-0.0423608911	12.0910821646	-0.0413914923
6.5000000000	12.0906275214	-0.0416893467	12.0902926473	-0.0407173159
6.5192307692	12.0898414993	-0.0410115168	12.0895161521	-0.0400371948
6.5384615385	12.0890685801	-0.0403275368	12.0887527926	-0.0393512284
6.5576923077	12.0883088762	-0.0396375433	12.0880026802	-0.0386595168
6.5769230769	12.0875624975	-0.0389416741	12.0872659243	-0.0379621610
6.5961538462	12.0868295517	-0.0382400679	12.0865426326	-0.0372592627
6.6153846154	12.0861101443	-0.0375328634	12.0858329106	-0.0365509247
6.6346153846	12.0854043783	-0.0368201992	12.0851368620	-0.0358372503
6.6538461538	12.0847123545	-0.0361022133	12.0844545884	-0.0351183437
6.6730769231	12.0840341716	-0.0353790426	12.0837861893	-0.0343943099
6.6923076923	12.0833699259	-0.0346508228	12.0831317625	-0.0336652546
6.7115384615	12.0827197116	-0.0339176877	12.0824914034	-0.0329312842
6.7307692308	12.0820836207	-0.0331797692	12.0818652054	-0.0321925059
6.7500000000	12.0814617431	-0.0324371968	12.0812532602	-0.0314490275
6.7692307692	12.0808541665	-0.0316900975	12.0806556569	-0.0307009577
6.7884615385	12.0802609766	-0.0309385953	12.0800724829	-0.0299484056
6.8076923077	12.0796822571	-0.0301828114	12.0795038232	-0.0291914810
6.8269230769	12.0791180896	-0.0294228638	12.0789497609	-0.0284302945
6.8461538462	12.0785685537	-0.0286588672	12.0784103769	-0.0276649573
6.8653846154	12.0780337270	-0.0278909333	12.0778857500	-0.0268955810
6.8846153846	12.0775136853	-0.0271191703	12.0773759567	-0.0261222780
6.9038461538	12.0770085023	-0.0263436833	12.0768810714	-0.0253451613
6.9230769231	12.0765182500	-0.0255645742	12.0764011665	-0.0245643441
6.9423076923	12.0760429983	-0.0247819419	12.0759363119	-0.0237799406
6.9615384615	12.0755828153	-0.0239958825	12.0754865756	-0.0229920653
6.9807692308	12.0751377674	-0.0232064896	12.0750520233	-0.0222008332
7.0000000000	12.0747079189	-0.0224138541	12.0746327182	-0.0214063598
7.0192307692	12.0742933323	-0.0216180653	12.0742287218	-0.0206087611
7.0384615385	12.0738940683	-0.0208192103	12.0738400929	-0.0198081535
7.0576923077	12.0735101857	-0.0200173751	12.0734668882	-0.0190046540
7.0769230769	12.0731417415	-0.0192126443	12.0731091624	-0.0181983799
7.0961538462	12.0727887905	-0.0184051022	12.0727669676	-0.0173894488
7.1153846154	12.0724513859	-0.0175948326	12.0724403537	-0.0165779789
7.1346153846	12.0721295789	-0.0167819196	12.0721293685	-0.0157640886
7.1538461538	12.0718234187	-0.0159664479	12.0718340574	-0.0149478968
7.1730769231	12.0715329523	-0.0151485029	12.0715544634	-0.0141295227
7.1923076923	12.0712582250	-0.0143281718	12.0712906274	-0.0133090856
7.2115384615	12.0709992798	-0.0135055435	12.0710425880	-0.0124867055
7.2307692308	12.0707561576	-0.0126807091	12.0708103812	-0.0116625023
7.2500000000	12.0705288972	-0.0118537622	12.0705940411	-0.0108365964
7.2692307692	12.0703175351	-0.0110247997	12.0703935992	-0.0100091083
7.2884615385	12.0701221057	-0.0101939214	12.0702090848	-0.0091801590
7.3076923077	12.0699426409	-0.0093612311	12.0700405247	-0.0083498694
7.3269230769	12.0697791703	-0.0085268362	12.0698879437	-0.0075183607
