# time	stress	strain
23.4615384615	0.5992144572	0.0059921446
23.4807692308	0.5947845054	0.0059478451
23.5000000000	0.5902621780	0.0059026218
23.5192307692	0.5856480197	0.0058564802
23.5384615385	0.5809426158	0.0058094262
23.5576923077	0.5761465919	0.0057614659
23.5769230769	0.5712606141	0.0057126061
23.5961538462	0.5662853884	0.0056628539
23.6153846154	0.5612216603	0.0056122166
23.6346153846	0.5560702138	0.0055607021
23.6538461538	0.5508318706	0.0055083187
23.6730769231	0.5455074888	0.0054550749
23.6923076923	0.5400979618	0.0054009796
23.7115384615	0.5346042161	0.0053460422
23.7307692308	0.5290272106	0.0052902721
23.7500000000	0.5233679339	0.0052336793
23.7692307692	0.5176274023	0.0051762740
23.7884615385	0.5118066584	0.0051180666
23.8076923077	0.5059067678	0.0050590677
23.8269230769	0.4999288176	0.0049992882
23.8461538462	0.4938739135	0.0049387391
23.8653846154	0.4877431772	0.0048774318
23.8846153846	0.4815377443	0.0048153774
23.9038461538	0.4752587612	0.0047525876
23.9230769231	0.4689073829	0.0046890738
23.9423076923	0.4624847703	0.0046248477
23.9615384615	0.4559920876	0.0045599209
23.9807692308	0.4494305001	0.0044943050
24.0000000000	0.4428011715	0.0044280117
24.0192307692	0.4361052620	0.0043610526
24.0384615385	0.4293439257	0.0042934393
24.0576923077	0.4225183090	0.0042251831
24.0769230769	0.4156295487	0.0041562955
24.0961538462	0.4086787700	0.0040867877
24.1153846154	0.4016670856	0.0040166709
24.1346153846	0.3945955938	0.0039459559
24.1538461538	0.3874653778	0.0038746538
24.1730769231	0.3802775048	0.0038027750
24.1923076923	0.3730330255	0.0037303303
24.2115384615	0.3657329736	0.0036573297
24.2307692308	0.3583783654	0.0035837837
24.2500000000	0.3509702007	0.0035097020
24.2692307692	0.3435094624	0.0034350946
24.2884615385	0.3359971174	0.0033599712
24.3076923077	0.3284341175	0.0032843412
24.3269230769	0.3208214005	0.0032082140
24.3461538462	0.3131598914	0.0031315989
24.3653846154	0.3054505036	0.0030545050
24.3846153846	0.2976941415	0.0029769414
24.4038461538	0.2898917013	0.0028989170
24.4230769231	0.2820440738	0.0028204407
24.4423076923	0.2741521464	0.0027415215
24.4615384615	0.2662168054	0.0026621681
24.4807692308	0.2582389382	0.0025823894
24.5000000000	0.2502194363	0.0025021944
24.5192307692	0.2421591977	0.0024215920
24.5384615385	0.2340591293	0.0023405913
24.5576923077	0.2259201499	0.0022592015
24.5769230769	0.2177431926	0.0021774319
24.5961538462	0.2095292075	0.0020952921
24.6153846154	0.2012791643	0.0020127916
24.6346153846	0.1929940546	0.0019299405
24.6538461538	0.1846748946	0.0018467489
24.6730769231	0.1763227271	0.0017632273
24.6923076923	0.1679386235	0.0016793862
24.7115384615	0.1595236861	0.0015952369
24.7307692308	0.1510790496	0.0015107905
24.7500000000	0.1426058826	0.0014260588
24.7692307692	0.1341053893	0.0013410539
24.7884615385	0.1255788101	0.0012557881
24.8076923077	0.1170274228	0.0011702742
24.8269230769	0.1084525431	0.0010845254
24.8461538462	0.0998555251	0.0009985553
24.8653846154	0.0912377609	0.0009123776
24.8846153846	0.0826006810	0.0008260068
24.9038461538	0.0739457535	0.0007394575
24.9230769231	0.0652744835	0.0006527448
24.9423076923	0.0565884119	0.0005658841
24.9615384615	0.0478891145	0.0004788911
24.9807692308	0.0391781999	0.0003917820
25.0000000000	0.0304573086	0.0003045731
25.0192307692	0.0217281100	0.0002172811
25.0384615385	0.0129923013	0.0001299230
25.0576923077	0.0042516040	0.0000425160
25.0769230769	-0.0044922378	-0.0000449224
25.0961538462	-0.0132374605	-0.0001323746
25.1153846154	-0.0219822839	-0.0002198228
25.1346153846	-0.0307249141	-0.0003072491
25.1538461538	-0.0394635466	-0.0003946355
25.1730769231	-0.0481963693	-0.0004819637
25.1923076923	-0.0569215663	-0.0005692157
25.2115384615	-0.0656373201	-0.0006563732
25.2307692308	-0.0743418157	-0.0007434182
25.2500000000	-0.0830332435	-0.0008303324
25.2692307692	-0.0917098023	-0.0009170980
25.2884615385	-0.1003697025	-0.0010036970
25.3076923077	-0.1090111688	-0.0010901117
25.3269230769	-0.1176324435	-0.0011763244
25.3461538462	-0.1262317888	-0.0012623179
25.3653846154	-0.1348074895	-0.0013480749
25.3846153846	-0.1433578551	-0.0014335786
25.4038461538	-0.1518812224	-0.0015188122
25.4230769231	-0.1603759568	-0.0016037596
25.4423076923	-0.1688404547	-0.0016884045
25.4615384615	-0.1772731443	-0.0017727314
25.4807692308	-0.1856724874	-0.0018567249
25.5000000000	-0.1940369800	-0.0019403698
25.5192307692	-0.2023651532	-0.0020236515
25.5384615385	-0.2106555735	-0.0021065557
25.5576923077	-0.2189068432	-0.0021890684
25.5769230769	-0.2271176002	-0.0022711760
25.5961538462	-0.2352865180	-0.0023528652
25.6153846154	-0.2434123048	-0.0024341230
25.6346153846	-0.2514937029	-0.0025149370
25.6538461538	-0.2595294880	-0.0025952949
25.6730769231	-0.2675184677	-0.0026751847
25.6923076923	-0.2754594802	-0.0027545948
25.7115384615	-0.2833513931	-0.0028335139
25.7307692308	-0.2911931012	-0.0029119310
25.7500000000	-0.2989835255	-0.0029898353
25.7692307692	-0.3067216104	-0.0030672161
25.7884615385	-0.3144063226	-0.0031440632
25.8076923077	-0.3220366484	-0.0032203665
25.8269230769	-0.3296115921	-0.0032961159
25.8461538462	-0.3371301738	-0.0033713017
25.8653846154	-0.3445914272	-0.0034459143
25.8846153846	-0.3519943978	-0.0035199440
25.9038461538	-0.3593381409	-0.0035933814
25.9230769231	-0.3666217197	-0.0036662172
25.9423076923	-0.3738442035	-0.0037384420
25.9615384615	-0.3810046663	-0.0038100467
25.9807692308	-0.3881021850	-0.0038810219
26.0000000000	-0.3951358386	-0.0039513584
26.0192307692	-0.4021047063	-0.0040210471
26.0384615385	-0.4090078675	-0.0040900787
26.0576923077	-0.4158444002	-0.0041584440
26.0769230769	-0.4226133812	-0.0042261338
26.0961538462	-0.4293138856	-0.0042931389
26.1153846154	-0.4359449866	-0.0043594499
26.1346153846	-0.4425057560	-0.0044250576
26.1538461538	-0.4489952644	-0.0044899526
26.1730769231	-0.4554125822	-0.0045541258
26.1923076923	-0.4617567802	-0.0046175678
26.2115384615	-0.4680269311	-0.0046802693
26.2307692308	-0.4742221104	-0.0047422211
26.2500000000	-0.4803413987	-0.0048034140
26.2692307692	-0.4863838829	-0.0048638388
26.2884615385	-0.4923486582	-0.0049234866
26.3076923077	-0.4982348308	-0.0049823483
26.3269230769	-0.5040415194	-0.0050404152
26.3461538462	-0.5097678581	-0.0050976786
26.3653846154	-0.5154129989	-0.0051541300
26.3846153846	-0.5209761142	-0.0052097611
26.4038461538	-0.5264563990	-0.0052645640
26.4230769231	-0.5318530744	-0.0053185307
26.4423076923	-0.5371653896	-0.0053716539
26.4615384615	-0.5423926248	-0.0054239262
26.4807692308	-0.5475340936	-0.0054753409
26.5000000000	-0.5525891455	-0.0055258915
26.5192307692	-0.5575571688	-0.0055755717
26.5384615385	-0.5624375919	-0.0056243759
26.5576923077	-0.5672298862	-0.0056722989
26.5769230769	-0.5719335676	-0.0057193357
26.5961538462	-0.5765481982	-0.0057654820
26.6153846154	-0.5810733880	-0.0058107339
26.6346153846	-0.5855087957	-0.0058550880
26.6538461538	-0.5898541302	-0.0058985413
26.6730769231	-0.5941091506	-0.0059410915
26.6923076923	-0.5982736671	-0.0059827367
26.7115384615	-0.6023475409	-0.0060234754
26.7307692308	-0.6063306837	-0.0060633068
26.7500000000	-0.6102230574	-0.0061022306
26.7692307692	-0.6140246731	-0.0061402467
26.7884615385	-0.6177355898	-0.0061773559
26.8076923077	-0.6213559128	-0.0062135591
26.8269230769	-0.6248857921	-0.0062488579
26.8461538462	-0.6283254198	-0.0062832542
26.8653846154	-0.6316750278	-0.0063167503
26.8846153846	-0.6349348852	-0.0063493489
26.9038461538	-0.6381052949	-0.0063810529
26.9230769231	-0.6411865904	-0.0064118659
26.9423076923	-0.6441791325	-0.0064417913
26.9615384615	-0.6470833052	-0.0064708331
26.9807692308	-0.6498995119	-0.0064989951
27.0000000000	-0.6526281715	-0.0065262817
27.0192307692	-0.6552697138	-0.0065526971
27.0384615385	-0.6578245753	-0.0065782458
27.0576923077	-0.6602931950	-0.0066029320
27.0769230769	-0.6626760099	-0.0066267601
27.0961538462	-0.6649734502	-0.0066497345
27.1153846154	-0.6671859353	-0.0066718594
27.1346153846	-0.6693138692	-0.0066931387
27.1538461538	-0.6713576364	-0.0067135764
27.1730769231	-0.6733175975	-0.0067331760
27.1923076923	-0.6751940856	-0.0067519409
27.2115384615	-0.6769874019	-0.0067698740
27.2307692308	-0.6786978126	-0.0067869781
27.2500000000	-0.6803255455	-0.0068032555
27.2692307692	-0.6818707865	-0.0068187079
27.2884615385	-0.6833336773	-0.0068333368
27.3076923077	-0.6847143125	-0.0068471431
27.3269230769	-0.6860127378	-0.0068601274
27.3461538462	-0.6872289478	-0.0068722895
27.3653846154	-0.6883628850	-0.0068836289
27.3846153846	-0.6894144385	-0.0068941444
27.4038461538	-0.6903834431	-0.0069038344
27.4230769231	-0.6912696796	-0.0069126968
27.4423076923	-0.6920728743	-0.0069207287
27.4615384615	-0.6927926999	-0.0069279270
27.4807692308	-0.6934287763	-0.0069342878
27.5000000000	-0.6939806718	-0.0069398067
27.5192307692	-0.6944479049	-0.0069444790
27.5384615385	-0.6948299465	-0.0069482995
27.5576923077	-0.6951262219	-0.0069512622
27.5769230769	-0.6953361137	-0.0069533611
27.5961538462	-0.6954589653	-0.0069545897
27.6153846154	-0.6954940835	-0.0069549408
27.6346153846	-0.6954407429	-0.0069544074
27.6538461538	-0.6952981892	-0.0069529819
27.6730769231	-0.6950656436	-0.0069506564
27.6923076923	-0.6947423073	-0.0069474231
27.7115384615	-0.6943273656	-0.0069432737
27.7307692308	-0.6938199928	-0.0069381999
27.7500000000	-0.6932193566	-0.0069321936
27.7692307692	-0.6925246234	-0.0069252462
27.7884615385	-0.6917349627	-0.0069173496
27.8076923077	-0.6908495521	-0.0069084955
27.8269230769	-0.6898675822	-0.0068986758
27.8461538462	-0.6887882610	-0.0068878826
27.8653846154	-0.6876108190	-0.0068761082
27.8846153846	-0.6863345135	-0.0068633451
27.9038461538	-0.6849586330	-0.0068495863
27.9230769231	-0.6834825012	-0.0068348250
27.9423076923	-0.6819054816	-0.0068190548
27.9615384615	-0.6802269807	-0.0068022698
27.9807692308	-0.6784464514	-0.0067844645
28.0000000000	-0.6765633971	-0.0067656340
28.0192307692	-0.6745773735	-0.0067457737
28.0384615385	-0.6724879921	-0.0067248799
28.0576923077	-0.6702949223	-0.0067029492
28.0769230769	-0.6679978929	-0.0066799789
28.0961538462	-0.6655966946	-0.0066559669
28.1153846154	-0.6630911805	-0.0066309118
28.1346153846	-0.6604812675	-0.0066048127
28.1538461538	-0.6577669367	-0.0065776694
28.1730769231	-0.6549482337	-0.0065494823
28.1923076923	-0.6520252685	-0.0065202527
28.2115384615	-0.6489982152	-0.0064899822
28.2307692308	-0.6458673109	-0.0064586731
28.2500000000	-0.6426328550	-0.0064263285
28.2692307692	-0.6392952076	-0.0063929521
28.2884615385	-0.6358547880	-0.0063585479
28.3076923077	-0.6323120727	-0.0063231207
28.3269230769	-0.6286675932	-0.0062866759
28.3461538462	-0.6249219338	-0.0062492193
28.3653846154	-0.6210757288	-0.0062107573
28.3846153846	-0.6171296599	-0.0061712966
28.4038461538	-0.6130844535	-0.0061308445
28.4230769231	-0.6089408771	-0.0060894088
28.4423076923	-0.6046997369	-0.0060469974
28.4615384615	-0.6003618742	-0.0060036187
28.4807692308	-0.5959281621	-0.0059592816
28.5000000000	-0.5913995026	-0.0059139950
28.5192307692	-0.5867768233	-0.0058677682
28.5384615385	-0.5820610740	-0.0058206107
28.5576923077	-0.5772532235	-0.0057725322
28.5769230769	-0.5723542572	-0.0057235426
28.5961538462	-0.5673651734	-0.0056736517
28.6153846154	-0.5622869809	-0.0056228698
28.6346153846	-0.5571206962	-0.0055712070
28.6538461538	-0.5518673413	-0.0055186734
28.6730769231	-0.5465279408	-0.0054652794
28.6923076923	-0.5411035204	-0.0054110352
28.7115384615	-0.5355951048	-0.0053559510
28.7307692308	-0.5300037156	-0.0053000372
28.7500000000	-0.5243303706	-0.0052433037
28.7692307692	-0.5185760821	-0.0051857608
28.7884615385	-0.5127418557	-0.0051274186
28.8076923077	-0.5068286902	-0.0050682869
28.8269230769	-0.5008375766	-0.0050083758
28.8461538462	-0.4947694980	-0.0049476950
28.8653846154	-0.4886254296	-0.0048862543
28.8846153846	-0.4824063386	-0.0048240634
28.9038461538	-0.4761131852	-0.0047611319
28.9230769231	-0.4697469226	-0.0046974692
28.9423076923	-0.4633084980	-0.0046330850
28.9615384615	-0.4567988538	-0.0045679885
28.9807692308	-0.4502189286	-0.0045021893
29.0000000000	-0.4435696583	-0.0044356966
29.0192307692	-0.4368519780	-0.0043685198
29.0384615385	-0.4300668229	-0.0043006682
29.0576923077	-0.4232151306	-0.0042321513
29.0769230769	-0.4162978426	-0.0041629784
29.0961538462	-0.4093159057	-0.0040931591
29.1153846154	-0.4022702743	-0.0040227027
29.1346153846	-0.3951619120	-0.0039516191
29.1538461538	-0.3879917935	-0.0038799179
29.1730769231	-0.3807609063	-0.0038076091
29.1923076923	-0.3734702525	-0.0037347025
29.2115384615	-0.3661208504	-0.0036612085
29.2307692308	-0.3587137363	-0.0035871374
29.2500000000	-0.3512499657	-0.0035124997
29.2692307692	-0.3437306150	-0.0034373062
29.2884615385	-0.3361567827	-0.0033615678
29.3076923077	-0.3285295904	-0.0032852959
29.3269230769	-0.3208501836	-0.0032085018
29.3461538462	-0.3131197330	-0.0031311973
29.3653846154	-0.3053394348	-0.0030533943
29.3846153846	-0.2975105111	-0.0029751051
29.4038461538	-0.2896342105	-0.0028963421
29.4230769231	-0.2817118078	-0.0028171181
29.4423076923	-0.2737446042	-0.0027374460
29.4615384615	-0.2657339267	-0.0026573393
29.4807692308	-0.2576811281	-0.0025768113
29.5000000000	-0.2495875857	-0.0024958759
29.5192307692	-0.2414547012	-0.0024145470
29.5384615385	-0.2332838991	-0.0023328390
29.5576923077	-0.2250766257	-0.0022507663
29.5769230769	-0.2168343480	-0.0021683435
29.5961538462	-0.2085585521	-0.0020855855
29.6153846154	-0.2002507414	-0.0020025074
29.6346153846	-0.1919124352	-0.0019191244
29.6538461538	-0.1835451669	-0.0018354517
29.6730769231	-0.1751504818	-0.0017515048
29.6923076923	-0.1667299356	-0.0016672994
29.7115384615	-0.1582850919	-0.0015828509
29.7307692308	-0.1498175207	-0.0014981752
29.7500000000	-0.1413287957	-0.0014132880
29.7692307692	-0.1328204929	-0.0013282049
29.7884615385	-0.1242941880	-0.0012429419
29.8076923077	-0.1157514547	-0.0011575145
29.8269230769	-0.1071938625	-0.0010719386
29.8461538462	-0.0986229753	-0.0009862298
29.8653846154	-0.0900403486	-0.0009004035
29.8846153846	-0.0814475289	-0.0008144753
29.9038461538	-0.0728460512	-0.0007284605
29.9230769231	-0.0642374378	-0.0006423744
29.9423076923	-0.0556231970	-0.0005562320
29.9615384615	-0.0470048216	-0.0004700482
29.9807692308	-0.0383837881	-0.0003838379
30.0000000000	-0.0297615553	-0.0002976156
30.0192307692	-0.0211395640	-0.0002113956
30.0384615385	-0.0125192361	-0.0001251924
30.0576923077	-0.0039019739	-0.0000390197
30.0769230769	0.0047108396	0.0000471084
30.0961538462	0.0133178416	0.0001331784
30.1153846154	0.0219176888	0.0002191769
30.1346153846	0.0305090576	0.0003050906
30.1538461538	0.0390906438	0.0003909064
30.1730769231	0.0476611618	0.0004766116
30.1923076923	0.0562193443	0.0005621934
30.2115384615	0.0647639416	0.0006476394
30.2307692308	0.0732937202	0.0007329372
30.2500000000	0.0818074624	0.0008180746
30.2692307692	0.0903039651	0.0009030397
30.2884615385	0.0987820383	0.0009878204
30.3076923077	0.1072405042	0.0010724050
30.3269230769	0.1156781957	0.0011567820
30.3461538462	0.1240939554	0.0012409396
30.3653846154	0.1324866335	0.0013248663
30.3846153846	0.1408550873	0.0014085509
30.4038461538	0.1491981792	0.0014919818
30.4230769231	0.1575147754	0.0015751478
30.4423076923	0.1658037449	0.0016580374
30.4615384615	0.1740639578	0.0017406396
30.4807692308	0.1822942843	0.0018229428
30.5000000000	0.1904935934	0.0019049359
30.5192307692	0.1986607518	0.0019866075
30.5384615385	0.2067946230	0.0020679462
30.5576923077	0.2148940665	0.0021489407
30.5769230769	0.2229579369	0.0022295794
30.5961538462	0.2309850830	0.0023098508
30.6153846154	0.2389743479	0.0023897435
30.6346153846	0.2469245681	0.0024692457
30.6538461538	0.2548345736	0.0025483457
30.6730769231	0.2627031874	0.0026270319
30.6923076923	0.2705292263	0.0027052923
30.7115384615	0.2783115003	0.0027831150
30.7307692308	0.2860488136	0.0028604881
30.7500000000	0.2937399649	0.0029373996
30.7692307692	0.3013837480	0.0030138375
30.7884615385	0.3089789529	0.0030897895
30.8076923077	0.3165243665	0.0031652437
30.8269230769	0.3240187739	0.0032401877
30.8461538462	0.3314609596	0.0033146096
30.8653846154	0.3388497086	0.0033884971
30.8846153846	0.3461838085	0.0034618381
30.9038461538	0.3534620505	0.0035346205
30.9230769231	0.3606832312	0.0036068323
30.9423076923	0.3678461547	0.0036784615
30.9615384615	0.3749496338	0.0037494963
30.9807692308	0.3819924924	0.0038199249
31.0000000000	0.3889735675	0.0038897357
31.0192307692	0.3958917105	0.0039589171
31.0384615385	0.4027457898	0.0040274579
31.0576923077	0.4095346926	0.0040953469
31.0769230769	0.4162573267	0.0041625733
31.0961538462	0.4229126228	0.0042291262
31.1153846154	0.4294995358	0.0042949954
31.1346153846	0.4360170475	0.0043601705
31.1538461538	0.4424641677	0.0044246417
31.1730769231	0.4488399362	0.0044883994
31.1923076923	0.4551434245	0.0045514342
31.2115384615	0.4613737372	0.0046137374
31.2307692308	0.4675300136	0.0046753001
31.2500000000	0.4736114289	0.0047361143
31.2692307692	0.4796171955	0.0047961720
31.2884615385	0.4855465641	0.0048554656
31.3076923077	0.4913988243	0.0049139882
31.3269230769	0.4971733059	0.0049717331
31.3461538462	0.5028693793	0.0050286938
31.3653846154	0.5084864558	0.0050848646
31.3846153846	0.5140239882	0.0051402399
31.4038461538	0.5194814708	0.0051948147
31.4230769231	0.5248584396	0.0052485844
31.4423076923	0.5301544718	0.0053015447
31.4615384615	0.5353691857	0.0053536919
31.4807692308	0.5405022402	0.0054050224
31.5000000000	0.5455533339	0.0054555333
31.5192307692	0.5505222046	0.0055052220
31.5384615385	0.5554086282	0.0055540863
31.5576923077	0.5602124175	0.0056021242
31.5769230769	0.5649334208	0.0056493342
31.5961538462	0.5695715208	0.0056957152
31.6153846154	0.5741266329	0.0057412663
31.6346153846	0.5785987031	0.0057859870
31.6538461538	0.5829877069	0.0058298771
31.6730769231	0.5872936469	0.0058729365
31.6923076923	0.5915165508	0.0059151655
31.7115384615	0.5956564693	0.0059565647
31.7307692308	0.5997134738	0.0059971347
31.7500000000	0.6036876545	0.0060368765
31.7692307692	0.6075791172	0.0060757912
31.7884615385	0.6113879816	0.0061138798
31.8076923077	0.6151143786	0.0061511438
31.8269230769	0.6187584476	0.0061875845
31.8461538462	0.6223203340	0.0062232033
31.8653846154	0.6258001867	0.0062580019
31.8846153846	0.6291981557	0.0062919816
31.9038461538	0.6325143889	0.0063251439
31.9230769231	0.6357490304	0.0063574903
31.9423076923	0.6389022173	0.0063890222
31.9615384615	0.6419740775	0.0064197408
31.9807692308	0.6449647272	0.0064496473
32.0000000000	0.6478742686	0.0064787427
32.0192307692	0.6507027874	0.0065070279
32.0384615385	0.6534503511	0.0065345035
32.0576923077	0.6561170060	0.0065611701
32.0769230769	0.6587027763	0.0065870278
32.0961538462	0.6612076612	0.0066120766
32.1153846154	0.6636316339	0.0066363163
32.1346153846	0.6659746393	0.0066597464
32.1538461538	0.6682365933	0.0066823659
32.1730769231	0.6704173809	0.0067041738
32.1923076923	0.6725168551	0.0067251686
32.2115384615	0.6745348362	0.0067453484
32.2307692308	0.6764711109	0.0067647111
32.2500000000	0.6783254314	0.0067832543
32.2692307692	0.6800975153	0.0068009752
32.2884615385	0.6817870455	0.0068178705
32.3076923077	0.6833936694	0.0068339367
32.3269230769	0.6849170002	0.0068491700
32.3461538462	0.6863566164	0.0068635662
32.3653846154	0.6877120626	0.0068771206
32.3846153846	0.6889828505	0.0068898285
32.4038461538	0.6901684597	0.0069016846
32.4230769231	0.6912683391	0.0069126834
32.4423076923	0.6922819080	0.0069228191
32.4615384615	0.6932085580	0.0069320856
32.4807692308	0.6940476546	0.0069404765
32.5000000000	0.6947985392	0.0069479854
32.5192307692	0.6954605314	0.0069546053
32.5384615385	0.6960329313	0.0069603293
32.5576923077	0.6965150217	0.0069651502
32.5769230769	0.6969060711	0.0069690607
32.5961538462	0.6972053365	0.0069720534
32.6153846154	0.6974120658	0.0069741207
32.6346153846	0.6975255015	0.0069752550
32.6538461538	0.6975448833	0.0069754488
32.6730769231	0.6974694514	0.0069746945
32.6923076923	0.6972984500	0.0069729845
32.7115384615	0.6970311303	0.0069703113
32.7307692308	0.6966667541	0.0069666675
32.7500000000	0.6962045969	0.0069620460
32.7692307692	0.6956439513	0.0069564395
32.7884615385	0.6949841306	0.0069498413
32.8076923077	0.6942244718	0.0069422447
32.8269230769	0.6933643386	0.0069336434
32.8461538462	0.6924031252	0.0069240313
32.8653846154	0.6913402587	0.0069134026
32.8846153846	0.6901752024	0.0069017520
32.9038461538	0.6889074585	0.0068890746
32.9230769231	0.6875365704	0.0068753657
32.9423076923	0.6860621259	0.0068606213
32.9615384615	0.6844837588	0.0068448376
32.9807692308	0.6828011513	0.0068280115
33.0000000000	0.6810140359	0.0068101404
33.0192307692	0.6791221969	0.0067912220
33.0384615385	0.6771254721	0.0067712547
33.0576923077	0.6750237538	0.0067502375
33.0769230769	0.6728169898	0.0067281699
33.0961538462	0.6705051841	0.0067050518
33.1153846154	0.6680883974	0.0066808840
33.1346153846	0.6655667473	0.0066556675
33.1538461538	0.6629404080	0.0066294041
33.1730769231	0.6602096104	0.0066020961
33.1923076923	0.6573746411	0.0065737464
33.2115384615	0.6544358420	0.0065443584
33.2307692308	0.6513936088	0.0065139361
33.2500000000	0.6482483900	0.0064824839
33.2692307692	0.6450006853	0.0064500069
33.2884615385	0.6416510439	0.0064165104
33.3076923077	0.6382000625	0.0063820006
33.3269230769	0.6346483833	0.0063464838
33.3461538462	0.6309966916	0.0063099669
33.3653846154	0.6272457134	0.0062724571
33.3846153846	0.6233962132	0.0062339621
33.4038461538	0.6194489907	0.0061944899
33.4230769231	0.6154048784	0.0061540488
33.4423076923	0.6112647391	0.0061126474
33.4615384615	0.6070294622	0.0060702946
33.4807692308	0.6026999617	0.0060269996
33.5000000000	0.5982771726	0.0059827717
33.5192307692	0.5937620484	0.0059376205
33.5384615385	0.5891555580	0.0058915556
33.5576923077	0.5844586832	0.0058445868
33.5769230769	0.5796724157	0.0057967242
33.5961538462	0.5747977544	0.0057479775
33.6153846154	0.5698357033	0.0056983570
33.6346153846	0.5647872686	0.0056478727
33.6538461538	0.5596534569	0.0055965346
33.6730769231	0.5544352728	0.0055443527
33.6923076923	0.5491337173	0.0054913372
33.7115384615	0.5437497858	0.0054374979
33.7307692308	0.5382844666	0.0053828447
33.7500000000	0.5327387399	0.0053273874
33.7692307692	0.5271135763	0.0052711358
33.7884615385	0.5214099362	0.0052140994
33.8076923077	0.5156287690	0.0051562877
33.8269230769	0.5097710127	0.0050977101
33.8461538462	0.5038375936	0.0050383759
33.8653846154	0.4978294262	0.0049782943
33.8846153846	0.4917474136	0.0049174741
33.9038461538	0.4855924479	0.0048559245
33.9230769231	0.4793654105	0.0047936541
33.9423076923	0.4730671731	0.0047306717
33.9615384615	0.4666985985	0.0046669860
33.9807692308	0.4602605419	0.0046026054
34.0000000000	0.4537538517	0.0045375385
34.0192307692	0.4471793714	0.0044717937
34.0384615385	0.4405379407	0.0044053794
34.0576923077	0.4338303972	0.0043383040
34.0769230769	0.4270575780	0.0042705758
34.0961538462	0.4202203214	0.0042022032
34.1153846154	0.4133194685	0.0041331947
34.1346153846	0.4063558651	0.0040635587
34.1538461538	0.3993303636	0.0039933036
34.1730769231	0.3922438243	0.0039224382
34.1923076923	0.3850971173	0.0038509712
34.2115384615	0.3778911243	0.0037789112
34.2307692308	0.3706267397	0.0037062674
34.2500000000	0.3633048727	0.0036330487
34.2692307692	0.3559264479	0.0035592645
34.2884615385	0.3484924072	0.0034849241
34.3076923077	0.3410037106	0.0034100371
34.3269230769	0.3334613372	0.0033346134
34.3461538462	0.3258662858	0.0032586629
34.3653846154	0.3182195762	0.0031821958
34.3846153846	0.3105222489	0.0031052225
34.4038461538	0.3027753660	0.0030277537
34.4230769231	0.2949800112	0.0029498001
34.4423076923	0.2871372897	0.0028713729
34.4615384615	0.2792483281	0.0027924833
34.4807692308	0.2713142740	0.0027131427
34.5000000000	0.2633362957	0.0026333630
34.5192307692	0.2553155811	0.0025531558
34.5384615385	0.2472533377	0.0024725334
34.5576923077	0.2391507906	0.0023915079
34.5769230769	0.2310091826	0.0023100918
34.5961538462	0.2228297721	0.0022282977
34.6153846154	0.2146138325	0.0021461383
34.6346153846	0.2063626504	0.0020636265
34.6538461538	0.1980775246	0.0019807752
34.6730769231	0.1897597644	0.0018975976
34.6923076923	0.1814106885	0.0018141069
34.7115384615	0.1730316229	0.0017303162
34.7307692308	0.1646239001	0.0016462390
34.7500000000	0.1561888575	0.0015618886
34.7692307692	0.1477278355	0.0014772784
34.7884615385	0.1392421771	0.0013924218
34.8076923077	0.1307332259	0.0013073323
34.8269230769	0.1222023250	0.0012220233
34.8461538462	0.1136508166	0.0011365082
34.8653846154	0.1050800403	0.0010508004
34.8846153846	0.0964913329	0.0009649133
34.9038461538	0.0878860272	0.0008788603
34.9230769231	0.0792654520	0.0007926545
34.9423076923	0.0706309319	0.0007063093
34.9615384615	0.0619837863	0.0006198379
34.9807692308	0.0533253305	0.0005332533
35.0000000000	0.0446568752	0.0004465688
35.0192307692	0.0359797268	0.0003597973
35.0384615385	0.0272951887	0.0002729519
35.0576923077	0.0186045612	0.0001860456
35.0769230769	0.0099091427	0.0000990914
35.0961538462	0.0012102309	0.0000121023
35.1153846154	-0.0074908763	-0.0000749088
35.1346153846	-0.0161928794	-0.0001619288
35.1538461538	-0.0248944758	-0.0002489448
35.1730769231	-0.0335943583	-0.0003359436
35.1923076923	-0.0422912137	-0.0004229121
35.2115384615	-0.0509837208	-0.0005098372
35.2307692308	-0.0596705487	-0.0005967055
35.2500000000	-0.0683503554	-0.0006835036
35.2692307692	-0.0770217857	-0.0007702179
35.2884615385	-0.0856834695	-0.0008568347
35.3076923077	-0.0943340203	-0.0009433402
35.3269230769	-0.1029720332	-0.0010297203
35.3461538462	-0.1115960839	-0.0011159608
35.3653846154	-0.1202047267	-0.0012020473
35.3846153846	-0.1287964937	-0.0012879649
35.4038461538	-0.1373698932	-0.0013736989
35.4230769231	-0.1459234090	-0.0014592341
35.4423076923	-0.1544554998	-0.0015445550
35.4615384615	-0.1629645980	-0.0016296460
35.4807692308	-0.1714491103	-0.0017144911
35.5000000000	-0.1799074168	-0.0017990742
35.5192307692	-0.1883378717	-0.0018833787
35.5384615385	-0.1967388034	-0.0019673880
35.5576923077	-0.2051085156	-0.0020510852
35.5769230769	-0.2134452883	-0.0021344529
35.5961538462	-0.2217473788	-0.0022174738
35.6153846154	-0.2300130237	-0.0023001302
35.6346153846	-0.2382404406	-0.0023824044
35.6538461538	-0.2464278303	-0.0024642783
35.6730769231	-0.2545733797	-0.0025457338
35.6923076923	-0.2626752641	-0.0026267526
35.7115384615	-0.2707316505	-0.0027073165
